MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,OP_CARRIER_FL_NUM,ORIGIN_AIRPORT_ID,ORIGIN,ORIGIN_CITY_NAME,DEST_AIRPORT_ID,DEST,DEST_CITY_NAME,CRS_DEP_TIME,DEP_TIME,DEP_DELAY_NEW,DEP_DEL15,DEP_TIME_BLK,CRS_ARR_TIME,ARR_TIME,ARR_DELAY_NEW,ARR_TIME_BLK,CANCELLED,CANCELLATION_CODE,CRS_ELAPSED_TIME,ACTUAL_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY,...33
10,24,4,AA,N972UY,788,11057,CLT,"Charlotte, NC",13204,MCO,"Orlando, FL",0800,0754,0,0,0800-0859,0951,1002,11,0900-0959,0,,111,128,468,2,,,,,,
10,28,1,OO,N916SW,5076,12264,IAD,"Washington, DC",14025,PBG,"Plattsburgh, NY",1900,1852,0,0,1900-1959,2040,2019,0,2000-2059,0,,100,87,444,2,,,,,,
10,16,3,YV,N923FJ,5917,11140,CRP,"Corpus Christi, TX",11298,DFW,"Dallas/Fort Worth, TX",1223,1228,5,0,1200-1259,1345,1356,11,1300-1359,0,,82,88,354,2,,,,,,
10,21,1,UA,N75425,1078,11618,EWR,"Newark, NJ",11697,FLL,"Fort Lauderdale, FL",0859,0856,0,0,0800-0859,1209,1215,6,1200-1259,0,,190,199,1065,5,,,,,,
10,5,6,DL,N326NB,2757,12892,LAX,"Los Angeles, CA",14771,SFO,"San Francisco, CA",1526,1520,0,0,1500-1559,1645,1625,0,1600-1659,0,,79,65,337,2,,,,,,
10,24,4,UA,N459UA,1955,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",1950,1945,0,0,1900-1959,2353,2342,0,2300-2359,0,,183,177,1208,5,,,,,,
10,27,7,MQ,N812AE,3843,14842,SJT,"San Angelo, TX",11298,DFW,"Dallas/Fort Worth, TX",1426,1420,0,0,1400-1459,1538,1530,0,1500-1559,0,,72,70,229,1,,,,,,
10,12,6,OO,N758SK,3277,13930,ORD,"Chicago, IL",12197,HPN,"White Plains, NY",1249,1247,0,0,1200-1259,1559,1542,0,1500-1559,0,,130,115,738,3,,,,,,
10,23,3,G4,249NV,1236,10431,AVL,"Asheville, NC",14761,SFB,"Sanford, FL",1856,1846,0,0,1800-1859,2025,2020,0,2000-2059,0,,89,94,465,2,,,,,,
10,26,6,B6,N982JB,19,10721,BOS,"Boston, MA",14679,SAN,"San Diego, CA",1612,1607,0,0,1600-1659,1933,1928,0,1900-1959,0,,381,381,2588,11,,,,,,
10,28,1,MQ,N240NN,3882,11298,DFW,"Dallas/Fort Worth, TX",15919,XNA,"Fayetteville, AR",0707,0701,0,0,0700-0759,0822,0804,0,0800-0859,0,,75,63,280,2,,,,,,
10,13,7,WN,N434WN,4597,10693,BNA,"Nashville, TN",11292,DEN,"Denver, CO",1540,1538,0,0,1500-1559,1730,1715,0,1700-1759,0,,170,157,1014,5,,,,,,
10,20,7,YX,N743YX,3608,13930,ORD,"Chicago, IL",14492,RDU,"Raleigh/Durham, NC",1415,1408,0,0,1400-1459,1723,1718,0,1700-1759,0,,128,130,646,3,,,,,,
10,31,4,DL,N593NW,2622,13487,MSP,"Minneapolis, MN",14747,SEA,"Seattle, WA",0845,0841,0,0,0800-0859,1035,1026,0,1000-1059,0,,230,225,1399,6,,,,,,
10,4,5,AA,N667AW,1923,11057,CLT,"Charlotte, NC",10792,BUF,"Buffalo, NY",1447,1447,0,0,1400-1459,1630,1615,0,1600-1659,0,,103,88,546,3,,,,,,
10,30,3,AA,N955UW,2115,11278,DCA,"Washington, DC",12953,LGA,"New York, NY",0600,0554,0,0,0600-0659,0714,0654,0,0700-0759,0,,74,60,214,1,,,,,,
10,13,7,UA,N437UA,1868,13930,ORD,"Chicago, IL",13495,MSY,"New Orleans, LA",2122,2147,25,1,2100-2159,2346,2351,5,2300-2359,0,,144,124,836,4,,,,,,
10,8,2,YX,N116HQ,4534,11423,DSM,"Des Moines, IA",11278,DCA,"Washington, DC",0601,0556,0,0,0600-0659,0925,0917,0,0900-0959,0,,144,141,897,4,,,,,,
10,15,2,YX,N441YX,4347,13303,MIA,"Miami, FL",11995,GSO,"Greensboro/High Point, NC",1600,1555,0,0,1600-1659,1809,1756,0,1800-1859,0,,129,121,710,3,,,,,,
10,20,7,WN,N411WN,3254,13232,MDW,"Chicago, IL",13871,OMA,"Omaha, NE",1030,1024,0,0,1000-1059,1200,1140,0,1200-1259,0,,90,76,423,2,,,,,,
10,29,2,UA,N75429,778,10397,ATL,"Atlanta, GA",12264,IAD,"Washington, DC",1000,0953,0,0,1000-1059,1143,1138,0,1100-1159,0,,103,105,534,3,,,,,,
10,8,2,OH,N592NN,5114,11973,GPT,"Gulfport/Biloxi, MS",11057,CLT,"Charlotte, NC",1804,1758,0,0,1800-1859,2106,2048,0,2100-2159,0,,122,110,577,3,,,,,,
10,16,3,AA,N172US,230,11298,DFW,"Dallas/Fort Worth, TX",11057,CLT,"Charlotte, NC",1335,1413,38,1,1300-1359,1707,1729,22,1700-1759,0,,152,136,936,4,22,0,0,0,0,
10,20,7,UA,N61881,269,13930,ORD,"Chicago, IL",11292,DEN,"Denver, CO",1935,1933,0,0,1900-1959,2119,2136,17,2100-2159,0,,164,183,888,4,0,0,17,0,0,
10,20,7,DL,N943AT,2963,12478,JFK,"New York, NY",11057,CLT,"Charlotte, NC",1945,2004,19,1,1900-1959,2221,2157,0,2200-2259,0,,156,113,541,3,,,,,,
10,31,4,G4,307NV,2136,11027,CKB,"Clarksburg/Fairmont, WV",14761,SFB,"Sanford, FL",1606,2048,282,1,1600-1659,1806,2248,282,1800-1859,0,,120,120,727,3,282,0,0,0,0,
10,7,1,DL,N364DX,1959,15304,TPA,"Tampa, FL",11433,DTW,"Detroit, MI",1200,1154,0,0,1200-1259,1438,1416,0,1400-1459,0,,158,142,983,4,,,,,,
10,23,3,WN,N7736A,398,14107,PHX,"Phoenix, AZ",10423,AUS,"Austin, TX",1440,1439,0,0,1400-1459,1850,1838,0,1800-1859,0,,130,119,872,4,,,,,,
10,8,2,DL,N6714Q,2361,10397,ATL,"Atlanta, GA",14524,RIC,"Richmond, VA",2222,2213,0,0,2200-2259,2354,2337,0,2300-2359,0,,92,84,481,2,,,,,,
10,25,5,WN,N8654B,733,14679,SAN,"San Diego, CA",10713,BOI,"Boise, ID",1620,1628,8,0,1600-1659,1925,1924,0,1900-1959,0,,125,116,749,3,,,,,,
10,8,2,WN,N454WN,2367,11259,DAL,"Dallas, TX",12992,LIT,"Little Rock, AR",1515,1514,0,0,1500-1559,1625,1610,0,1600-1659,0,,70,56,296,2,,,,,,
10,17,4,WN,N959WN,711,10693,BNA,"Nashville, TN",13487,MSP,"Minneapolis, MN",1905,1911,6,0,1900-1959,2105,2107,2,2100-2159,0,,120,116,695,3,,,,,,
10,1,2,DL,N954AT,2884,12953,LGA,"New York, NY",10721,BOS,"Boston, MA",0700,0653,0,0,0700-0759,0817,0808,0,0800-0859,0,,77,75,184,1,,,,,,
10,28,1,MQ,N264NN,4146,13930,ORD,"Chicago, IL",14122,PIT,"Pittsburgh, PA",1729,1725,0,0,1700-1759,1957,1943,0,1900-1959,0,,88,78,413,2,,,,,,
10,24,4,WN,N705SW,6811,14057,PDX,"Portland, OR",13796,OAK,"Oakland, CA",1305,1308,3,0,1300-1359,1455,1441,0,1400-1459,0,,110,93,543,3,,,,,,
10,31,4,WN,N8608N,1414,14679,SAN,"San Diego, CA",14893,SMF,"Sacramento, CA",1420,1420,0,0,1400-1459,1555,1541,0,1500-1559,0,,95,81,480,2,,,,,,
10,11,5,WN,N7886A,901,12892,LAX,"Los Angeles, CA",11292,DEN,"Denver, CO",0645,0643,0,0,0600-0659,1005,1004,0,1000-1059,0,,140,141,862,4,,,,,,
10,19,6,WN,N746SW,5545,13871,OMA,"Omaha, NE",13232,MDW,"Chicago, IL",1040,1035,0,0,1000-1059,1200,1156,0,1200-1259,0,,80,81,423,2,,,,,,
10,21,1,OO,N133SY,5985,11292,DEN,"Denver, CO",10599,BHM,"Birmingham, AL",1110,1110,0,0,1100-1159,1459,1449,0,1400-1459,0,,169,159,1083,5,,,,,,
10,19,6,B6,N639JB,533,10529,BDL,"Hartford, CT",15304,TPA,"Tampa, FL",1403,1607,124,1,1400-1459,1659,1910,131,1600-1659,0,,176,183,1111,5,8,0,7,0,116,
10,1,2,DL,N321US,2453,14057,PDX,"Portland, OR",13487,MSP,"Minneapolis, MN",0815,0856,41,1,0800-0859,1327,1415,48,1300-1359,0,,192,199,1426,6,41,0,7,0,0,
10,27,7,UA,N841UA,1911,13930,ORD,"Chicago, IL",11278,DCA,"Washington, DC",0900,0857,0,0,0900-0959,1155,1158,3,1100-1159,0,,115,121,612,3,,,,,,
10,1,2,NK,N695NK,452,13495,MSY,"New Orleans, LA",10397,ATL,"Atlanta, GA",0625,0623,0,0,0600-0659,0904,0901,0,0900-0959,0,,99,98,425,2,,,,,,
10,28,1,WN,N241WN,1400,10800,BUR,"Burbank, CA",12889,LAS,"Las Vegas, NV",1645,1642,0,0,1600-1659,1755,1740,0,1700-1759,0,,70,58,223,1,,,,,,
10,20,7,YX,N979RP,3550,12266,IAH,"Houston, TX",11278,DCA,"Washington, DC",0650,0650,0,0,0600-0659,1059,1041,0,1000-1059,0,,189,171,1208,5,,,,,,
10,13,7,EV,N11192,4392,13061,LRD,"Laredo, TX",12266,IAH,"Houston, TX",1205,1157,0,0,1200-1259,1326,1303,0,1300-1359,0,,81,66,301,2,,,,,,
10,21,1,OO,N931EV,3968,13487,MSP,"Minneapolis, MN",11337,DLH,"Duluth, MN",1147,1144,0,0,1100-1159,1247,1233,0,1200-1259,0,,60,49,144,1,,,,,,
10,27,7,UA,N778UA,1613,11292,DEN,"Denver, CO",12892,LAX,"Los Angeles, CA",1900,2018,78,1,1900-1959,2030,2300,150,2000-2059,0,,150,222,862,4,0,78,72,0,0,
10,2,3,EV,N14902,4030,12266,IAH,"Houston, TX",12951,LFT,"Lafayette, LA",0800,0751,0,0,0800-0859,0905,0854,0,0900-0959,0,,65,63,201,1,,,,,,
10,30,3,WN,N8628A,2198,11057,CLT,"Charlotte, NC",10693,BNA,"Nashville, TN",0650,0659,9,0,0600-0659,0710,0710,0,0700-0759,0,,80,71,328,2,,,,,,
10,9,3,UA,N77535,1216,14747,SEA,"Seattle, WA",14771,SFO,"San Francisco, CA",0718,0725,7,0,0700-0759,0931,0917,0,0900-0959,0,,133,112,679,3,,,,,,
10,22,2,AS,N462AS,781,12889,LAS,"Las Vegas, NV",14057,PDX,"Portland, OR",0925,0921,0,0,0900-0959,1150,1146,0,1100-1159,0,,145,145,763,4,,,,,,
10,27,7,WN,N967WN,3439,14057,PDX,"Portland, OR",14107,PHX,"Phoenix, AZ",0810,0809,0,0,0800-0859,1035,1030,0,1000-1059,0,,145,141,1009,5,,,,,,
10,17,4,AA,N125AA,2800,12892,LAX,"Los Angeles, CA",10721,BOS,"Boston, MA",2330,2340,10,0,2300-2359,0754,0753,0,0700-0759,0,,324,313,2611,11,,,,,,
10,5,6,YV,N905J,5721,13476,MRY,"Monterey, CA",14107,PHX,"Phoenix, AZ",0600,0557,0,0,0600-0659,0750,0738,0,0700-0759,0,,110,101,598,3,,,,,,
10,17,4,UA,N69810,834,12889,LAS,"Las Vegas, NV",14771,SFO,"San Francisco, CA",0830,0828,0,0,0800-0859,1006,1006,0,1000-1059,0,,96,98,414,2,,,,,,
10,28,1,OO,N917EV,3821,13487,MSP,"Minneapolis, MN",10469,AZO,"Kalamazoo, MI",2100,2056,0,0,2100-2159,2335,2313,0,2300-2359,0,,95,77,426,2,,,,,,
10,27,7,WN,N719SW,3207,10140,ABQ,"Albuquerque, NM",13198,MCI,"Kansas City, MO",0900,0856,0,0,0900-0959,1150,1144,0,1100-1159,0,,110,108,718,3,,,,,,
10,26,6,UA,N68821,1073,11433,DTW,"Detroit, MI",11292,DEN,"Denver, CO",1654,1651,0,0,1600-1659,1801,1756,0,1800-1859,0,,187,185,1123,5,,,,,,
10,29,2,DL,N584NW,1947,13487,MSP,"Minneapolis, MN",12892,LAX,"Los Angeles, CA",1253,1250,0,0,1200-1259,1448,1459,11,1400-1459,0,,235,249,1535,7,,,,,,
10,8,2,DL,N926DH,2493,10397,ATL,"Atlanta, GA",10529,BDL,"Hartford, CT",2139,2138,0,0,2100-2159,2355,2348,0,2300-2359,0,,136,130,859,4,,,,,,
10,4,5,WN,N465WN,5461,12191,HOU,"Houston, TX",15304,TPA,"Tampa, FL",0600,0558,0,0,0600-0659,0900,0853,0,0900-0959,0,,120,115,781,4,,,,,,
10,15,2,OO,N987SW,5138,11292,DEN,"Denver, CO",14120,PIR,"Pierre, SD",1102,1102,0,0,1100-1159,1331,1323,0,1300-1359,0,,89,81,385,2,,,,,,
10,10,4,AA,N838AW,1377,15370,TUL,"Tulsa, OK",11298,DFW,"Dallas/Fort Worth, TX",1025,1020,0,0,1000-1059,1146,1143,0,1100-1159,0,,81,83,237,1,,,,,,
10,28,1,AS,N268AK,103,14747,SEA,"Seattle, WA",11630,FAI,"Fairbanks, AK",2330,2329,0,0,2300-2359,0225,0213,0,0001-0559,0,,235,224,1533,7,,,,,,
10,28,1,G4,235NV,1768,12544,USA,"Concord, NC",11697,FLL,"Fort Lauderdale, FL",1612,1603,0,0,1600-1659,1806,1811,5,1800-1859,0,,114,128,643,3,,,,,,
10,8,2,B6,N985JT,464,14747,SEA,"Seattle, WA",12478,JFK,"New York, NY",1311,1305,0,0,1300-1359,2126,2115,0,2100-2159,0,,315,310,2422,10,,,,,,
10,7,1,DL,N901DN,1010,11433,DTW,"Detroit, MI",10397,ATL,"Atlanta, GA",1139,1135,0,0,1100-1159,1343,1329,0,1300-1359,0,,124,114,594,3,,,,,,
10,29,2,OO,N765SK,3298,13930,ORD,"Chicago, IL",14457,RAP,"Rapid City, SD",1005,1003,0,0,1000-1059,1130,1201,31,1100-1159,0,,145,178,780,4,0,0,31,0,0,
10,18,5,AA,N825NN,1293,15027,STX,"Christiansted, VI",13303,MIA,"Miami, FL",1548,1542,0,0,1500-1559,1850,1838,0,1800-1859,0,,182,176,1139,5,,,,,,
10,25,5,OH,N602NN,5616,11057,CLT,"Charlotte, NC",13342,MKE,"Milwaukee, WI",1443,1438,0,0,1400-1459,1554,1538,0,1500-1559,0,,131,120,651,3,,,,,,
10,15,2,UA,N489UA,2241,12266,IAH,"Houston, TX",13495,MSY,"New Orleans, LA",1705,1701,0,0,1700-1759,1820,1836,16,1800-1859,0,,75,95,305,2,0,0,16,0,0,
10,9,3,WN,N776WN,2482,14100,PHL,"Philadelphia, PA",11292,DEN,"Denver, CO",0625,0620,0,0,0600-0659,0835,0805,0,0800-0859,0,,250,225,1558,7,,,,,,
10,1,2,AA,N767UW,976,11298,DFW,"Dallas/Fort Worth, TX",13158,MAF,"Midland/Odessa, TX",1625,1626,1,0,1600-1659,1740,1731,0,1700-1759,0,,75,65,309,2,,,,,,
10,24,4,OO,N986SW,5876,11638,FAT,"Fresno, CA",14771,SFO,"San Francisco, CA",1005,0948,0,0,1000-1059,1108,1032,0,1100-1159,0,,63,44,158,1,,,,,,
10,12,6,AA,N768AA,2550,11298,DFW,"Dallas/Fort Worth, TX",13303,MIA,"Miami, FL",1055,1103,8,0,1000-1059,1447,1448,1,1400-1459,0,,172,165,1121,5,,,,,,
10,16,3,WN,N969WN,5346,13198,MCI,"Kansas City, MO",11278,DCA,"Washington, DC",1445,1443,0,0,1400-1459,1755,1758,3,1700-1759,0,,130,135,949,4,,,,,,
10,13,7,WN,N260WN,4276,12892,LAX,"Los Angeles, CA",13198,MCI,"Kansas City, MO",1240,1241,1,0,1200-1259,1755,1726,0,1700-1759,0,,195,165,1363,6,,,,,,
10,10,4,9E,N186PQ,5342,10397,ATL,"Atlanta, GA",10431,AVL,"Asheville, NC",1015,1009,0,0,1000-1059,1118,1104,0,1100-1159,0,,63,55,164,1,,,,,,
10,14,1,AA,N90024,980,11298,DFW,"Dallas/Fort Worth, TX",12266,IAH,"Houston, TX",0840,0831,0,0,0800-0859,0944,0954,10,0900-0959,0,,64,83,224,1,,,,,,
10,27,7,DL,N908DA,811,14307,PVD,"Providence, RI",10397,ATL,"Atlanta, GA",1818,1817,0,0,1800-1859,2104,2043,0,2100-2159,0,,166,146,903,4,,,,,,
10,5,6,AA,N301PA,1050,11298,DFW,"Dallas/Fort Worth, TX",14570,RNO,"Reno, NV",1845,1840,0,0,1800-1859,2016,2002,0,2000-2059,0,,211,202,1345,6,,,,,,
10,20,7,UA,N814UA,2128,14771,SFO,"San Francisco, CA",10800,BUR,"Burbank, CA",1157,1154,0,0,1100-1159,1322,1307,0,1300-1359,0,,85,73,326,2,,,,,,
10,31,4,OO,N423SW,5082,13344,MKG,"Muskegon, MI",13930,ORD,"Chicago, IL",0545,,,,0001-0559,0552,,,0001-0559,1,A,67,,119,1,,,,,,
10,7,1,B6,N531JL,872,14869,SLC,"Salt Lake City, UT",12478,JFK,"New York, NY",1100,1042,0,0,1100-1159,1718,1658,0,1700-1759,0,,258,256,1990,8,,,,,,
10,29,2,WN,N491WN,698,10423,AUS,"Austin, TX",11540,ELP,"El Paso, TX",1845,1843,0,0,1800-1859,1915,1916,1,1900-1959,0,,90,93,528,3,,,,,,
10,8,2,DL,N923DN,2495,10397,ATL,"Atlanta, GA",14683,SAT,"San Antonio, TX",1608,1610,2,0,1600-1659,1739,1731,0,1700-1759,0,,151,141,874,4,,,,,,
10,30,3,UA,N73860,1897,12892,LAX,"Los Angeles, CA",13930,ORD,"Chicago, IL",1355,1424,29,1,1300-1359,1950,2017,27,1900-1959,0,,235,233,1744,7,6,0,0,0,21,
10,27,7,AA,N560UW,582,14100,PHL,"Philadelphia, PA",12892,LAX,"Los Angeles, CA",0832,0834,2,0,0800-0859,1139,1216,37,1100-1159,0,,367,402,2402,10,0,0,35,0,2,
10,22,2,AA,N582UW,1806,15304,TPA,"Tampa, FL",14100,PHL,"Philadelphia, PA",0700,0700,0,0,0700-0759,0934,0930,0,0900-0959,0,,154,150,920,4,,,,,,
10,15,2,DL,N814DN,380,11292,DEN,"Denver, CO",13487,MSP,"Minneapolis, MN",1826,1819,0,0,1800-1859,2117,2113,0,2100-2159,0,,111,114,680,3,,,,,,
10,2,3,HA,N489HA,265,13830,OGG,"Kahului, HI",12173,HNL,"Honolulu, HI",1316,1317,1,0,1300-1359,1356,1358,2,1300-1359,0,,40,41,100,1,,,,,,
10,24,4,WN,N279WN,1645,11292,DEN,"Denver, CO",13891,ONT,"Ontario, CA",2145,2158,13,0,2100-2159,2305,2300,0,2300-2359,0,,140,122,819,4,,,,,,
10,30,3,WN,N7824A,154,14107,PHX,"Phoenix, AZ",14771,SFO,"San Francisco, CA",0605,0604,0,0,0600-0659,0810,0815,5,0800-0859,0,,125,131,651,3,,,,,,
10,31,4,OO,N117SY,5272,11986,GRR,"Grand Rapids, MI",13930,ORD,"Chicago, IL",0910,0908,0,0,0900-0959,0914,0910,0,0900-0959,0,,64,62,137,1,,,,,,
10,30,3,DL,N942AT,1757,11278,DCA,"Washington, DC",11193,CVG,"Cincinnati, OH",1859,1900,1,0,1800-1859,2032,2026,0,2000-2059,0,,93,86,411,2,,,,,,
10,21,1,DL,N926AT,1120,13487,MSP,"Minneapolis, MN",14100,PHL,"Philadelphia, PA",1530,1527,0,0,1500-1559,1903,1844,0,1900-1959,0,,153,137,980,4,,,,,,
10,4,5,B6,N192JB,1023,11278,DCA,"Washington, DC",13204,MCO,"Orlando, FL",1800,1959,119,1,1800-1859,2025,2209,104,2000-2059,0,,145,130,759,4,10,0,0,0,94,
